assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,None,None,0,0.0,152760,None,,0,0,0,0,0.6,374,49,None,,0,4,0.5,-0.5,0,0.00,0.0,0.06,0.16,0.06,0.92,2.44,0.16,Divock,0.5,331,43,0,0.0,0,0.5,401,51,714,False,0.2,410,50,34,,None,50,180,44,0,0,None,0,,152760.jpg,0.5,406,54,0,0,0.0,Origi,0.1,390,61,False,None,0,0.0,a,16,17,6.0,308,50,1,12205,1750,3388,786,0.1,0.2,Origi,1
0,0,6,None,None,0,0.0,201410,None,,0,0,0,0,0.0,441,164,None,,0,2,-0.5,-1.0,0,0.00,0.0,0.00,0.0,0.00,0.55,12.38,0.0,Auston,0.0,429,149,2,45.0,0,0.5,396,140,27,False,5.0,375,136,4,,None,40,637,180,0,0,None,0,,201410.jpg,0.0,458,160,0,0,0.0,Trusty,0.9,172,68,False,None,0,0.0,a,17,49,0.0,412,149,0,18436,155,35797,1225,0.0,0.0,Trusty,0
1,3,32,None,None,0,0.0,433979,None,,0,0,0,0,31.4,194,30,None,,0,4,3.3,2.8,2,0.09,0.03,0.26,0.09,0.17,8.30,2.88,0.06,Cameron,3.8,54,11,12,4.17,1,10.2,240,32,33,False,41.4,240,28,259,,None,45,413,70,0,0,None,0,,433979.jpg,3.8,76,15,0,0,0.0,Archer,6.7,59,11,False,None,3,1.04,a,17,49,30.0,173,37,15,352698,36660,266307,12062,0.8,3.3,Archer,2
0,0,16,None,None,1,0.62,432714,None,,0,0,-1,1,25.9,213,121,None,,0,3,0.7,0.2,2,0.08,0.05,0.34,0.21,0.26,4.32,2.7,0.16,James,1.2,230,101,7,4.38,0,7.9,273,120,360,False,14.2,319,136,144,,None,44,552,291,0,0,None,0,,432714.jpg,2.0,205,90,0,0,0.0,McAtee,0.1,408,131,False,None,2,1.25,a,17,49,38.0,146,88,6,8941,1285,3866,325,0.3,1.4,McAtee,0
0,0,51,100,100,0,0.0,233821,None,,0,0,-1,1,6.5,317,114,None,,0,2,-0.7,-1.2,-3,0.05,0.01,0.64,0.11,0.59,15.29,2.55,0.1,Anel,-0.2,716,230,17,2.83,0,14.6,176,49,471,False,109.0,86,29,540,,2023-09-08T19:00:07.413291Z,44,540,140,0,0,None,0,,233821.jpg,0.2,411,139,0,0,0.0,Ahmedhodžić,0.3,273,106,False,None,6,1.0,a,17,49,29.0,178,40,1,7000,97,21819,856,0.0,0.2,Ahmedhodžić,3
0,0,0,None,None,0,0,538206,None,,0,0,0,0,0.0,489,57,None,,0,1,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jordan,0.0,479,72,0,0,0,0.0,509,73,472,False,0.0,504,73,0,,None,40,696,81,0,0,None,0,,538206.jpg,0.0,507,73,0,0,0,Amissah,0.3,283,41,False,None,0,0,a,17,49,0.0,463,53,0,1899,48,9111,325,0.0,0.0,Amissah,0
0,0,17,25,25,0,0.0,82691,None,,0,0,-1,1,28.6,205,59,None,,0,2,0.0,-0.1,0,0.12,0.04,0.12,0.04,0.00,7.40,2.66,0.0,George,0.5,306,98,4,1.44,0,7.5,280,100,473,False,41.0,242,95,250,Calf injury - 25% chance of playing,2023-09-13T01:00:07.638722Z,39,705,222,0,0,None,0,,82691.jpg,1.3,285,95,0,0,0.0,Baldock,8.4,50,16,False,None,3,1.08,d,17,49,6.0,300,100,4,165797,2290,683035,29974,0.1,1.0,Baldock,1
0,0,27,None,None,0,0.0,40386,None,,0,0,0,0,15.8,258,82,None,,0,2,0.3,-0.2,1,0.05,0.02,0.15,0.06,0.10,5.80,2.1,0.04,Chris,0.8,280,91,6,2.18,0,8.1,270,95,474,False,55.0,207,83,248,,None,40,601,162,0,0,None,0,,40386.jpg,1.0,314,107,0,0,0.0,Basham,1.0,160,62,False,None,2,0.73,a,17,49,10.0,265,80,6,92381,437,44296,1962,0.2,1.5,Basham,1
0,0,42,100,100,1,0.6,226182,None,,0,0,0,0,25.8,214,62,None,,0,2,2.7,2.2,0,0.07,0.04,0.21,0.12,0.14,3.38,2.04,0.08,Jayden,3.2,78,22,4,2.42,1,9.3,251,88,476,False,48.4,224,89,149,,2023-08-04T11:00:04.348112Z,45,392,78,0,0,None,0,,226182.jpg,4.3,48,12,0,0,0.0,Bogle,0.1,465,179,False,None,2,1.21,a,17,49,19.0,215,55,13,6802,196,4816,252,0.7,2.9,Bogle,0
0,0,0,0,0,0,0,195473,None,,0,0,-1,1,0.0,659,77,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rhian,0.0,653,76,0,0,0,0.0,665,77,477,False,0.0,661,75,0,Lack of match fitness - Unknown return date,2023-08-06T23:30:06.086613Z,49,253,51,0,0,2,0,,195473.jpg,0.0,665,77,0,0,0,Brewster,0.0,547,77,False,None,0,0,i,17,49,0.0,655,77,0,641,18,5010,75,0.0,0.0,Brewster,0
0,0,0,100,100,0,0,476938,None,,0,0,-1,1,0.0,556,217,None,,0,3,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ismaila,0.0,550,206,0,0,0,0.0,572,219,478,False,0.0,567,216,0,,2023-08-04T11:00:04.362630Z,44,564,297,0,0,None,0,,476938.jpg,0.0,572,219,0,0,0,Coulibaly,0.0,524,187,False,None,0,0,a,17,49,0.0,541,210,0,1807,169,2632,103,0.0,0.0,Coulibaly,0
0,0,0,None,None,0,0,102549,None,,0,0,0,0,0.0,415,20,None,,0,1,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Adam,0.0,405,38,0,0,0,0.0,438,38,479,False,0.0,432,38,0,,None,40,609,44,0,0,None,0,,102549.jpg,0.0,433,38,0,0,0,Davies,0.2,323,50,False,None,0,0,a,17,49,0.0,386,16,0,4049,174,6098,283,0.0,0.0,A.Davies,0
0,0,50,100,100,0,0.0,108416,None,,0,0,-1,1,1.1,358,132,None,,0,2,-1.0,-1.5,-3,0.00,0.0,0.10,0.02,0.10,13.32,2.81,0.02,John,-0.5,718,232,15,3.16,0,12.0,218,71,480,False,87.6,121,47,427,,2023-09-15T10:00:07.942527Z,44,490,110,0,0,None,0,,108416.jpg,0.2,410,138,0,0,0.0,Egan,0.1,395,150,False,None,5,1.05,a,17,49,31.0,165,36,1,3835,47,9085,211,-0.1,0.2,Egan,2
0,0,0,0,0,0,0,47247,None,,0,0,-1,1,0.0,649,266,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,John,0.0,643,262,0,0,0,0.0,656,267,481,False,0.0,652,265,0,Leg injury - Unknown return date,2023-08-04T11:00:04.379703Z,49,224,144,0,0,None,0,,47247.jpg,0.0,656,267,0,0,0,Fleck,0.0,690,287,False,None,0,0,i,17,49,0.0,644,262,0,267,7,869,8,0.0,0.0,Fleck,0
0,2,127,None,None,0,0.0,82143,None,,0,0,0,0,0.0,572,70,None,,0,1,1.7,1.2,0,0.00,0.0,0.00,0.0,0.00,15.29,2.55,0.0,Wes,2.2,135,13,17,2.83,0,25.0,70,1,482,False,248.8,2,1,540,,None,45,348,17,0,0,None,0,,82143.jpg,2.3,181,18,0,35,5.83,Foderingham,0.3,260,38,False,None,6,1.0,a,17,49,0.0,559,67,14,16903,191,17561,611,0.5,3.1,Foderingham,1
0,0,0,25,25,0,0,523700,None,,0,0,-1,1,0.0,670,80,None,,0,4,-0.1,-0.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Daniel,0.0,663,79,0,0,0,0.0,674,80,483,False,0.0,673,80,0,Illness - 25% chance of playing,2023-08-06T23:30:06.119901Z,49,288,59,0,0,None,0,,523700.jpg,0.0,674,80,0,0,0,Jebbison,0.0,639,87,False,None,0,0,d,17,49,0.0,666,80,0,271,15,1253,32,0.0,0.0,Jebbison,0
0,0,11,0,0,0,0.0,155197,None,,0,0,-1,1,11.0,296,101,None,,0,2,0.0,0.0,0,0.01,0.01,0.01,0.01,0.00,2.62,1.9,0.0,Max,0.0,512,197,2,1.45,0,4.2,320,113,484,False,29.4,274,109,124,Ankle injury - Unknown return date,2023-08-25T14:00:09.439172Z,44,504,119,0,0,None,0,,155197.jpg,1.5,269,86,0,0,0.0,Lowe,0.0,519,194,False,None,2,1.45,i,17,49,2.0,338,119,3,937,3,5491,98,0.0,0.7,Lowe,0
1,0,8,100,0,0,0.0,169432,None,,0,0,-1,1,29.1,203,31,None,,0,4,0.7,0.0,0,0.54,0.24,1.06,0.48,0.52,5.18,2.34,0.24,Oliver,1.2,239,33,5,2.26,0,16.0,153,25,485,False,44.8,230,26,199,,2023-09-16T20:00:07.914030Z,54,123,36,0,0,None,0,,169432.jpg,1.7,257,34,1,0,0.0,McBurnie,0.0,540,75,False,None,2,0.9,a,17,49,86.0,63,24,5,1804,28,4175,145,0.2,0.9,McBurnie,0
0,0,0,0,0,0,0,440993,None,,0,0,0,0,0.0,705,85,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Iliman,0.0,697,84,0,0,0,0.0,705,85,486,False,0.0,705,85,0,Permanent transfer to Marseille,2023-08-02T07:28:59.550053Z,55,115,33,0,0,None,0,,440993.jpg,0.0,704,85,0,0,0,Ndiaye,0.0,644,88,False,None,0,0,u,17,49,0.0,703,85,0,0,0,1989,16,0.0,0.0,Ndiaye,0
0,0,0,0,0,0,0,443211,None,,0,0,0,0,0.0,465,177,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rhys,0.0,454,164,0,0,0,0.0,485,179,487,False,0.0,479,178,0,Lack of match fitness - Unknown return date,2023-08-06T23:30:06.150503Z,40,667,199,0,0,None,0,,443211.jpg,0.0,483,175,0,0,0,Norrington-Davies,0.0,514,192,False,None,0,0,i,17,49,0.0,438,164,0,715,20,3116,84,0.0,0.0,Norrington-Davies,0
0,0,75,100,100,0,0.0,79934,1,,0,0,-1,1,86.5,63,46,1,,0,3,1.3,0.8,2,0.43,0.09,0.51,0.11,0.08,11.94,2.5,0.02,Oliver,1.8,190,85,13,2.72,0,20.0,110,61,488,False,89.0,120,42,430,,2023-08-06T23:30:06.165508Z,49,231,149,0,0,1,0,,79934.jpg,1.7,249,114,0,0,0.0,Norwood,0.0,562,209,False,None,5,1.05,a,17,49,24.0,199,108,10,2335,14,3300,59,0.4,2.0,Norwood,1
0,0,18,0,0,0,0.0,167878,None,,-1,1,-2,2,9.0,306,158,None,,0,3,0.0,0.0,0,0.10,0.05,0.22,0.11,0.12,3.63,1.7,0.06,Ben,0.2,367,170,3,1.41,0,3.4,329,148,489,False,20.6,296,126,192,Groin Injury - Unknown return date,2023-08-27T23:00:07.645002Z,48,303,201,0,0,None,0,,167878.jpg,1.3,290,130,0,0,0.0,Osborn,0.0,620,247,False,None,3,1.41,i,17,49,5.0,313,157,4,569,5,2251,53,0.0,0.8,Osborn,1
0,0,-6,25,25,0,0.0,538207,None,,0,0,-1,1,6.0,319,42,None,,0,4,-0.1,-0.2,0,0.06,0.02,0.35,0.13,0.29,6.06,2.34,0.11,William,0.2,359,47,3,1.16,0,2.5,351,44,490,False,1.0,401,46,233,Knock - 25% chance of playing,2023-09-13T01:00:07.758026Z,44,581,92,0,0,None,0,,538207.jpg,1.3,288,39,0,0,0.0,Osula,1.0,164,26,False,None,3,1.16,d,17,49,21.0,207,43,4,35988,842,91555,3710,0.0,0.9,Osula,2
1,0,72,None,None,0,0.0,83427,None,,0,0,0,0,14.2,273,89,None,,0,2,0.0,-0.5,-3,0.05,0.01,0.55,0.1,0.50,15.08,2.57,0.09,Jack,0.5,315,103,17,2.89,0,15.5,162,45,576,False,113.4,80,25,529,,None,45,350,49,0,0,None,0,,83427.jpg,0.8,394,128,0,0,0.0,Robinson,0.1,428,168,False,None,6,1.02,a,17,49,27.0,186,46,5,3735,41,5226,175,0.1,1.1,Robinson,2
0,0,-2,100,100,0,0.0,504198,None,,0,0,-2,2,1.2,356,177,None,,0,3,-0.5,-1.0,0,0.01,0.03,0.01,0.03,0.00,1.70,4.5,0.0,Anis,0.0,640,260,3,7.94,0,0.6,394,184,587,False,1.6,398,189,34,,2023-08-18T23:30:05.917352Z,48,325,216,0,0,None,0,,504198.jpg,0.0,653,265,0,0,0.0,Slimane,0.0,577,219,False,None,0,0.0,a,17,49,4.0,326,162,0,258,8,4033,58,0.0,0.0,Slimane,2
0,0,23,None,None,0,0.0,432990,None,,0,0,-1,1,2.5,340,124,None,,0,2,0.0,-0.5,0,0.02,0.01,0.19,0.09,0.17,6.51,3.0,0.08,Yasser,0.5,310,100,5,2.31,0,6.6,289,106,592,False,34.6,257,102,195,,None,44,554,143,0,0,None,0,,432990.jpg,1.0,329,118,0,0,0.0,Larouci,0.1,486,187,False,None,1,0.46,a,17,49,29.0,179,41,4,555,19,2280,64,0.1,0.9,Larouci,0
0,0,4,None,None,0,0.0,523957,None,,0,0,-2,2,42.0,154,19,None,,0,4,0.5,0.0,1,0.40,0.11,0.67,0.19,0.27,9.48,2.69,0.08,Bénie,1.0,272,39,9,2.56,0,9.0,256,35,593,False,20.4,299,36,317,,None,53,158,42,0,0,None,0,,523957.jpg,1.6,265,37,0,0,0.0,Traoré,0.0,506,73,False,None,3,0.85,a,17,49,29.0,181,38,8,5555,117,8889,121,0.2,1.5,T.Bénie,0
0,0,51,100,100,0,0.0,424001,None,,0,0,0,0,18.5,242,132,None,,0,3,1.3,0.8,2,0.02,0.0,0.09,0.01,0.07,12.95,2.73,0.01,Vini,1.8,192,87,15,3.16,0,13.2,201,96,638,False,87.4,124,43,427,,2023-08-10T15:30:07.083501Z,50,203,129,0,0,None,0,,424001.jpg,1.5,278,126,0,0,0.0,de Souza Costa,0.0,642,258,False,None,5,1.05,a,17,49,27.0,189,102,9,586,26,725,27,0.4,1.8,Vini Souza,1
0,0,0,None,None,0,0,471848,None,,0,0,0,0,0.0,476,182,None,,0,2,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Femi,0.0,466,170,0,0,0,0.0,496,184,653,False,0.0,491,184,0,,None,40,680,206,0,0,None,0,,471848.jpg,0.0,494,180,0,0,0,Seriki,0.1,464,178,False,None,0,0,a,17,49,0.0,450,170,0,3342,82,1864,83,0.0,0.0,Seriki,0
0,0,0,0,0,0,0,532377,None,,0,0,0,0,0.0,630,74,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Louie,0.0,621,72,0,0,0,0.0,640,74,654,False,0.0,635,72,0,Season-long loan to Doncaster Rovers,2023-09-01T21:50:15.739167Z,45,460,82,0,0,None,0,,532377.jpg,0.0,639,74,0,0,0,Marsh,0.0,541,76,False,None,0,0,u,17,49,0.0,622,74,0,3568,0,3701,100,0.0,0.0,Marsh,0
0,0,6,None,None,0,0.0,538210,None,,0,0,0,0,1.0,362,181,None,,0,3,-0.5,-1.0,0,0.01,0.05,0.01,0.05,0.00,0.12,0.57,0.0,Andre,0.0,624,249,1,4.74,0,0.6,392,183,655,False,2.8,387,180,19,,None,45,464,261,0,0,None,0,,538210.jpg,1.0,350,155,0,0,0.0,Brooks,0.0,536,195,False,None,0,0.0,a,17,49,2.0,349,172,2,3222,72,2139,129,0.0,0.4,Brooks,0
0,0,5,None,None,0,0.0,487836,None,,0,0,0,0,0.3,381,51,None,,0,4,-0.5,-1.0,0,0.00,0.0,0.00,0.0,0.00,0.12,0.98,0.0,Antwoine,0.0,605,66,1,8.18,0,0.0,624,68,656,False,0.0,619,66,11,,None,45,440,76,0,0,None,0,,487836.jpg,1.0,346,46,0,0,0.0,Hackford,0.1,440,65,False,None,0,0.0,a,17,49,0.0,606,68,2,6484,272,4307,179,0.0,0.4,Hackford,0
0,2,84,None,None,1,0.22,196100,2,,0,0,0,0,111.4,41,31,None,,1,3,3.5,3.0,2,0.42,0.09,1.02,0.22,0.60,11.24,2.44,0.13,Gustavo,4.0,50,22,11,2.39,2,29.5,54,36,663,False,114.8,76,30,415,,None,50,192,120,0,0,None,0,,196100.jpg,4.4,43,20,0,0,0.0,Hamer,0.3,277,86,False,None,5,1.08,a,17,49,69.0,83,46,22,32555,2560,9725,1021,0.8,4.4,Hamer,1
0,0,-5,100,100,0,0.0,173807,None,,0,0,0,0,1.9,346,171,None,,0,3,-0.3,-0.8,1,0.02,0.05,0.11,0.27,0.09,2.04,4.96,0.22,Tom,0.2,379,178,5,12.16,0,1.1,385,179,666,False,2.2,393,185,37,,2023-08-31T17:30:08.698593Z,50,189,117,0,0,None,0,,173807.jpg,0.5,407,195,0,0,0.0,Davies,0.0,696,292,False,None,0,0.0,a,17,49,6.0,310,156,1,156,13,205,8,0.0,0.2,T.Davies,1
0,0,24,None,None,0,0.0,244619,None,,0,0,0,0,2.7,338,123,None,,0,2,-0.5,-1.0,-2,0.01,0.0,0.44,0.19,0.43,5.91,2.63,0.19,Luke,0.0,446,158,10,4.46,0,7.6,277,98,693,False,31.0,265,105,202,,None,40,657,191,0,0,None,0,,244619.jpg,0.0,475,169,0,0,0.0,Thomas,0.1,500,190,False,None,2,0.89,a,17,49,42.0,133,20,0,3860,222,1027,167,0.0,0.0,Thomas,0
0,0,13,75,None,0,0.0,242898,None,,-1,1,-2,2,31.3,195,108,None,,0,3,0.5,0.7,2,0.08,0.02,1.04,0.3,0.96,4.86,1.41,0.28,Brennan,1.2,243,110,7,2.03,0,12.9,204,98,450,False,23.2,291,121,310,Hamstring injury - 75% chance of playing,2023-09-24T22:30:07.995996Z,58,83,52,0,0,None,0,,242898.jpg,1.8,242,112,0,0,0.0,Johnson,0.4,235,74,False,None,4,1.16,d,18,6,76.0,75,43,9,21206,950,43855,1637,0.2,1.6,Johnson,0
0,0,0,None,None,0,0,214572,None,,0,0,0,0,0.0,447,35,None,,0,1,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Brandon,0.0,435,51,0,0,0,0.0,468,52,491,False,0.0,462,52,0,,None,40,644,59,0,0,None,0,,214572.jpg,0.0,464,52,0,0,0,Austin,0.2,311,48,False,None,0,0,a,18,6,0.0,418,31,0,3457,101,6462,283,0.0,0.0,Austin,0
0,0,0,0,0,0,0,202993,None,,0,0,-1,1,0.0,699,302,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rodrigo,0.0,692,299,0,0,0,0.0,700,302,492,False,0.0,699,301,0,Knee injury - Expected back 23 Oct,2023-07-05T16:30:03.838788Z,54,127,80,0,0,None,0,,202993.jpg,0.0,699,301,0,0,0,Bentancur,0.0,674,276,False,None,0,0,i,18,6,0.0,696,300,0,290,13,701,13,0.0,0.0,Bentancur,0
0,0,86,None,None,2,0.34,227127,None,,0,0,0,0,90.7,58,43,None,,0,3,1.0,1.0,1,0.51,0.09,1.02,0.18,0.51,8.56,1.47,0.09,Yves,1.5,217,96,7,1.2,0,32.5,47,30,493,False,142.8,45,17,523,,None,50,200,126,0,0,None,0,,227127.jpg,1.8,239,109,0,0,0.0,Bissouma,0.6,208,63,False,None,6,1.03,a,18,6,92.0,58,32,11,55883,2199,37589,2307,0.3,2.2,Bissouma,3
0,0,0,0,0,0,0,436234,None,,0,0,-1,1,0.0,667,278,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bryan,0.0,659,274,0,0,0,0.0,671,279,494,False,0.0,667,277,0,Groin Injury - Expected back 23 Oct,2023-08-04T11:00:04.405468Z,49,277,181,0,0,None,0,,436234.jpg,0.0,671,279,0,0,0,Gil Salvatierra,0.0,692,289,False,None,0,0,i,18,6,0.0,663,275,0,167,11,438,10,0.0,0.0,Bryan,0
1,0,10,None,None,0,0.0,115556,None,,0,0,-1,1,4.3,326,118,None,,0,2,-0.3,-0.3,0,0.01,0.03,0.57,1.83,0.56,0.47,1.51,1.8,Ben,0.2,349,116,0,0.0,0,2.3,353,126,495,False,9.2,348,132,28,,None,44,498,117,0,0,None,0,,115556.jpg,2.5,162,53,0,0,0.0,Davies,0.5,221,84,False,None,0,0.0,a,18,6,10.0,267,82,5,9018,333,37075,1498,0.0,1.1,Davies,0
0,0,0,None,None,0,0,93264,None,,0,0,-2,2,0.0,499,195,None,,0,2,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Eric,0.0,489,184,0,0,0,0.0,518,197,496,False,0.0,513,197,0,,None,43,585,152,0,0,None,0,,93264.jpg,0.0,517,194,0,0,0,Dier,0.6,205,78,False,None,0,0,a,18,6,0.0,473,183,0,9433,616,60139,1430,0.0,0.0,Dier,0
0,1,34,None,None,0,0.0,241157,None,,0,0,0,0,14.7,269,86,None,,0,2,0.0,0.0,0,0.14,0.13,0.19,0.18,0.05,2.41,2.24,0.05,Emerson,0.5,319,107,3,2.78,1,8.0,272,96,497,False,52.8,213,85,97,,None,45,402,86,0,0,None,0,,241157.jpg,2.8,138,45,0,0,0.0,Leite de Souza Junior,1.2,153,59,False,None,1,0.93,a,18,6,11.0,261,79,11,128383,671,122104,4784,0.1,2.4,E.Royal,0
0,0,0,100,100,0,0,40383,None,,0,0,0,0,0.0,407,14,None,,0,1,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Fraser,0.0,397,32,0,0,0,0.0,430,32,498,False,0.0,425,32,0,,2023-08-11T16:00:08.821890Z,40,600,38,0,0,None,0,,40383.jpg,0.0,426,32,0,0,0,Forster,2.6,106,16,False,None,0,0,a,18,6,0.0,378,10,0,6907,343,126444,3938,0.0,0.0,Forster,0
0,0,19,None,None,0,0.0,132015,None,,0,0,-2,2,10.1,302,156,None,,0,3,0.3,0.3,1,0.26,0.3,0.26,0.3,0.00,1.32,1.5,0.0,Pierre-Emile,0.8,298,137,1,1.14,0,3.1,339,155,499,False,18.8,305,130,79,,None,53,145,90,0,0,None,0,,132015.jpg,0.8,398,194,0,0,0.0,Højbjerg,0.3,270,82,False,None,0,0.0,a,18,6,2.0,355,177,4,4861,380,34615,765,0.2,0.8,Højbjerg,1
0,0,0,0,0,0,0,78830,None,,0,0,0,0,0.0,718,92,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harry,0.0,714,92,0,0,0,0.0,718,92,500,False,0.0,718,92,0,Transferred to Bayern Munich,2023-08-12T09:23:00.234032Z,125,2,2,0,0,None,0,,78830.jpg,0.0,717,92,0,0,0,Kane,0.7,192,35,False,None,0,0,u,18,6,0.0,718,92,0,565,0,315458,492,0.0,0.0,Kane,0
0,3,100,None,None,2,0.34,445044,2,,0,0,0,0,200.6,12,9,None,,0,3,4.7,4.7,2,1.12,0.19,1.90,0.32,0.79,8.31,1.41,0.13,Dejan,5.2,27,15,6,1.02,2,55.3,10,8,501,False,140.6,48,20,532,,None,70,32,19,0,0,None,0,,445044.jpg,4.3,54,24,0,0,0.0,Kulusevski,1.6,136,44,False,None,6,1.02,a,18,6,210.0,12,7,26,95462,5846,91941,5653,0.7,3.7,Kulusevski,1
0,0,0,None,None,0,0,37915,None,,0,0,-1,1,0.0,648,78,None,,0,1,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Hugo,0.0,642,83,0,0,0,0.0,655,84,502,False,0.0,651,84,0,,None,49,222,7,0,0,None,0,,37915.jpg,0.0,655,84,0,0,0,Lloris,0.6,200,28,False,None,0,0,a,18,6,0.0,643,77,0,14259,460,41417,1503,0.0,0.0,Lloris,0
0,0,8,0,0,0,0.0,200826,None,,0,0,-2,2,13.8,275,148,None,,0,3,0.0,0.0,0,0.02,0.11,0.02,0.11,0.00,0.12,0.68,0.0,Giovani,0.2,368,171,0,0.0,0,2.1,364,167,503,False,3.2,386,179,16,Thigh injury - Expected back 23 Oct,2023-09-01T13:00:09.098062Z,48,311,207,0,0,None,0,,200826.jpg,1.0,358,162,0,0,0.0,Lo Celso,0.1,496,172,False,None,0,0.0,i,18,6,4.0,325,161,1,1478,2,10187,204,0.0,0.2,Lo Celso,0
4,5,149,100,100,2,0.36,172780,1,,0,0,4,-4,256.6,3,3,2,,0,3,6.3,6.3,9,2.24,0.4,4.02,0.72,1.78,8.27,1.48,0.32,James,6.8,9,7,6,1.07,2,68.1,4,3,504,False,225.0,4,2,504,,2023-08-19T23:00:06.143580Z,79,12,8,0,0,2,0,,172780.jpg,6.5,8,7,0,0,0.0,Maddison,32.0,6,3,False,None,6,1.07,a,18,6,200.0,15,9,39,2549676,135218,692162,23561,0.9,4.9,Maddison,2
0,0,0,0,0,0,0,231372,None,,0,0,-1,1,0.0,540,206,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tanguy,0.0,533,195,0,0,0,0.0,557,209,505,False,0.0,552,206,0,On loan to Galatasaray with an option to buy for €15m,2023-09-07T15:49:59.768785Z,44,537,282,0,0,None,0,,231372.jpg,0.0,557,209,0,0,0,Ndombélé Alvaro,0.3,263,81,False,None,0,0,u,18,6,0.0,524,198,0,12864,0,37599,1422,0.0,0.0,Ndombele,0
1,0,110,None,None,2,0.4,441164,None,,0,0,0,0,103.8,46,10,1,,0,2,2.7,2.7,1,0.65,0.13,1.05,0.21,0.40,6.40,1.29,0.08,Pedro,3.2,80,24,5,1.01,0,22.9,86,18,506,False,96.8,103,36,447,,None,50,208,24,0,0,None,0,,441164.jpg,3.8,78,22,0,0,0.0,Porro,5.6,69,24,False,None,5,1.01,a,18,6,28.0,184,44,19,486359,11443,190083,14041,0.6,3.8,Pedro Porro,0
1,0,34,0,0,0,0.0,45034,None,,-1,1,-2,2,71.2,89,18,None,,0,2,0.0,0.0,0,0.80,0.73,0.92,0.84,0.12,1.44,1.32,0.11,Ivan,1.0,258,90,1,0.92,0,14.0,185,55,507,False,41.6,238,94,98,Knee injury - Expected back 01 Jun,2023-09-20T12:30:08.524991Z,48,291,31,0,0,None,0,,45034.jpg,1.2,299,104,0,0,0.0,Perišić,1.5,139,51,False,None,0,0.0,i,18,6,27.0,187,47,6,57331,45,219596,17657,0.2,1.2,Perišić,2
1,0,23,100,100,1,0.35,212319,None,,0,0,-2,2,38.7,166,103,None,,0,3,2.0,2.0,1,0.11,0.04,1.05,0.37,0.94,4.98,1.74,0.33,Richarlison,2.5,131,60,3,1.05,1,24.2,76,45,509,False,69.6,173,65,257,,2023-08-30T21:30:08.194107Z,68,39,23,0,0,2,0,,212319.jpg,2.5,172,74,0,0,0.0,de Andrade,1.5,138,46,False,None,3,1.05,a,18,6,134.0,38,24,15,112936,2121,355920,7730,0.4,2.2,Richarlison,2
